country,kintype,age,month,year,measure,estimate,se
Austria,Children,45-64,2,2021,Baseline,4,1
Austria,Children,45-64,2,2021,Excess,2,1
Austria,Children,45-64,3,2021,Baseline,6,1
Austria,Children,45-64,3,2021,Excess,1,2
Austria,Children,45-64,4,2021,Baseline,6,1
Austria,Children,45-64,4,2021,Excess,-1,1
Austria,Children,45-64,5,2021,Baseline,5,1
Austria,Children,45-64,5,2021,Excess,1,1
Austria,Children,45-64,6,2021,Baseline,6,1
Austria,Children,45-64,6,2021,Excess,-1,1
Austria,Children,65+,3,2020,Baseline,44,3
Austria,Children,65+,3,2020,Excess,12,4
Austria,Children,65+,4,2020,Baseline,44,3
Austria,Children,65+,4,2020,Excess,5,4
Austria,Children,65+,5,2020,Baseline,42,2
Austria,Children,65+,5,2020,Excess,3,3
Austria,Children,65+,6,2020,Baseline,40,3
Austria,Children,65+,6,2020,Excess,0,4
Austria,Children,65+,7,2020,Baseline,44,2
Austria,Children,65+,7,2020,Excess,-6,3
Austria,Children,65+,8,2020,Baseline,45,3
Austria,Children,65+,8,2020,Excess,-4,4
Austria,Children,65+,9,2020,Baseline,46,3
Austria,Children,65+,9,2020,Excess,-2,4
Austria,Children,65+,10,2020,Baseline,42,2
Austria,Children,65+,10,2020,Excess,-2,4
Austria,Children,65+,11,2020,Baseline,40,3
Austria,Children,65+,11,2020,Excess,16,4
Austria,Children,65+,12,2020,Baseline,45,3
Austria,Children,65+,12,2020,Excess,9,4
Austria,Children,65+,1,2021,Baseline,48,3
Austria,Children,65+,1,2021,Excess,2,4
Austria,Children,65+,2,2021,Baseline,47,3
Austria,Children,65+,2,2021,Excess,-1,4
Austria,Children,65+,3,2021,Baseline,50,3
Austria,Children,65+,3,2021,Excess,0,4
Austria,Children,65+,4,2021,Baseline,47,3
Austria,Children,65+,4,2021,Excess,1,4
Austria,Children,65+,5,2021,Baseline,45,3
Austria,Children,65+,5,2021,Excess,-0,4
Austria,Children,65+,6,2021,Baseline,44,3
Austria,Children,65+,6,2021,Excess,9,3
Belgium,Grandparents,0-14,3,2020,Baseline,367,10
Belgium,Grandparents,0-14,3,2020,Excess,42,15
Belgium,Grandparents,0-14,4,2020,Baseline,329,10
Belgium,Grandparents,0-14,4,2020,Excess,196,17
Belgium,Grandparents,0-14,5,2020,Baseline,310,8
Belgium,Grandparents,0-14,5,2020,Excess,14,13
Belgium,Grandparents,0-14,6,2020,Baseline,324,10
Belgium,Grandparents,0-14,6,2020,Excess,-11,14
Belgium,Grandparents,0-14,7,2020,Baseline,332,10
Belgium,Grandparents,0-14,7,2020,Excess,-51,13
Belgium,Grandparents,0-14,8,2020,Baseline,341,9
Belgium,Grandparents,0-14,8,2020,Excess,26,15
Belgium,Grandparents,0-14,9,2020,Baseline,339,10
Belgium,Grandparents,0-14,9,2020,Excess,-22,14
Belgium,Grandparents,0-14,10,2020,Baseline,346,12
Belgium,Grandparents,0-14,10,2020,Excess,48,16
Belgium,Grandparents,0-14,11,2020,Baseline,350,11
Belgium,Grandparents,0-14,11,2020,Excess,154,16
Belgium,Grandparents,0-14,12,2020,Baseline,383,10
Belgium,Grandparents,0-14,12,2020,Excess,49,15
Belgium,Grandparents,0-14,1,2021,Baseline,397,10
Belgium,Grandparents,0-14,1,2021,Excess,15,15
Belgium,Grandparents,0-14,2,2021,Baseline,391,11
Belgium,Grandparents,0-14,2,2021,Excess,-36,15
Belgium,Grandparents,0-14,3,2021,Baseline,406,10
Belgium,Grandparents,0-14,3,2021,Excess,-37,13
Belgium,Grandparents,0-14,4,2021,Baseline,369,10
Belgium,Grandparents,0-14,4,2021,Excess,35,14
Belgium,Grandparents,0-14,5,2021,Baseline,343,9
Belgium,Grandparents,0-14,5,2021,Excess,3,14
Belgium,Grandparents,0-14,6,2021,Baseline,342,11
Belgium,Grandparents,0-14,6,2021,Excess,-25,14
Belgium,Grandparents,15-29,3,2020,Baseline,716,13
Belgium,Grandparents,15-29,3,2020,Excess,101,18
Belgium,Grandparents,15-29,4,2020,Baseline,662,14
Belgium,Grandparents,15-29,4,2020,Excess,543,25
Belgium,Grandparents,15-29,5,2020,Baseline,622,13
Belgium,Grandparents,15-29,5,2020,Excess,28,18
Belgium,Grandparents,15-29,6,2020,Baseline,588,14
Belgium,Grandparents,15-29,6,2020,Excess,-25,19
Belgium,Grandparents,15-29,7,2020,Baseline,599,12
Belgium,Grandparents,15-29,7,2020,Excess,-69,17
Belgium,Grandparents,15-29,8,2020,Baseline,600,12
Belgium,Grandparents,15-29,8,2020,Excess,79,20
Belgium,Grandparents,15-29,9,2020,Baseline,594,12
Belgium,Grandparents,15-29,9,2020,Excess,-25,16
Belgium,Grandparents,15-29,10,2020,Baseline,611,13
Belgium,Grandparents,15-29,10,2020,Excess,167,19
Belgium,Grandparents,15-29,11,2020,Baseline,672,14
Belgium,Grandparents,15-29,11,2020,Excess,419,20
Belgium,Grandparents,15-29,12,2020,Baseline,736,15
Belgium,Grandparents,15-29,12,2020,Excess,90,19
Belgium,Grandparents,15-29,1,2021,Baseline,755,13
Belgium,Grandparents,15-29,1,2021,Excess,-6,19
Belgium,Grandparents,15-29,2,2021,Baseline,799,14
Belgium,Grandparents,15-29,2,2021,Excess,-105,20
Belgium,Grandparents,15-29,3,2021,Baseline,785,15
Belgium,Grandparents,15-29,3,2021,Excess,-117,18
Belgium,Grandparents,15-29,4,2021,Baseline,675,14
Belgium,Grandparents,15-29,4,2021,Excess,7,20
Belgium,Grandparents,15-29,5,2021,Baseline,643,13
Belgium,Grandparents,15-29,5,2021,Excess,-33,18
Belgium,Grandparents,15-29,6,2021,Baseline,609,14
Belgium,Grandparents,15-29,6,2021,Excess,-46,18
Belgium,Grandparents,30-44,3,2020,Baseline,719,15
Belgium,Grandparents,30-44,3,2020,Excess,89,21
Belgium,Grandparents,30-44,4,2020,Baseline,630,14
Belgium,Grandparents,30-44,4,2020,Excess,698,27
Belgium,Grandparents,30-44,5,2020,Baseline,592,12
Belgium,Grandparents,30-44,5,2020,Excess,52,18
Belgium,Grandparents,30-44,6,2020,Baseline,538,12
Belgium,Grandparents,30-44,6,2020,Excess,-30,18
Belgium,Grandparents,30-44,7,2020,Baseline,558,12
Belgium,Grandparents,30-44,7,2020,Excess,-83,17
Belgium,Grandparents,30-44,8,2020,Baseline,536,11
Belgium,Grandparents,30-44,8,2020,Excess,84,19
Belgium,Grandparents,30-44,9,2020,Baseline,564,13
Belgium,Grandparents,30-44,9,2020,Excess,-41,16
Belgium,Grandparents,30-44,10,2020,Baseline,560,13
Belgium,Grandparents,30-44,10,2020,Excess,159,20
Belgium,Grandparents,30-44,11,2020,Baseline,626,13
Belgium,Grandparents,30-44,11,2020,Excess,521,23
Belgium,Grandparents,30-44,12,2020,Baseline,687,13
Belgium,Grandparents,30-44,12,2020,Excess,111,19
Belgium,Grandparents,30-44,1,2021,Baseline,763,14
Belgium,Grandparents,30-44,1,2021,Excess,-84,18
Belgium,Grandparents,30-44,2,2021,Baseline,778,14
Belgium,Grandparents,30-44,2,2021,Excess,-151,17
Belgium,Grandparents,30-44,3,2021,Baseline,717,16
Belgium,Grandparents,30-44,3,2021,Excess,-168,19
Belgium,Grandparents,30-44,4,2021,Baseline,579,13
Belgium,Grandparents,30-44,4,2021,Excess,-40,18
Belgium,Grandparents,30-44,5,2021,Baseline,566,12
Belgium,Grandparents,30-44,5,2021,Excess,-43,15
Belgium,Grandparents,30-44,6,2021,Baseline,518,12
Belgium,Grandparents,30-44,6,2021,Excess,-32,17
Belgium,Grandparents,45-64,3,2020,Baseline,114,4
Belgium,Grandparents,45-64,3,2020,Excess,21,5
Belgium,Grandparents,45-64,4,2020,Baseline,98,3
Belgium,Grandparents,45-64,4,2020,Excess,160,7
Belgium,Grandparents,45-64,5,2020,Baseline,94,3
Belgium,Grandparents,45-64,5,2020,Excess,3,5
Belgium,Grandparents,45-64,6,2020,Baseline,85,3
Belgium,Grandparents,45-64,6,2020,Excess,-2,5
Belgium,Grandparents,45-64,7,2020,Baseline,87,4
Belgium,Grandparents,45-64,7,2020,Excess,-12,5
Belgium,Grandparents,45-64,8,2020,Baseline,83,3
Belgium,Grandparents,45-64,8,2020,Excess,11,5
Belgium,Grandparents,45-64,9,2020,Baseline,86,3
Belgium,Grandparents,45-64,9,2020,Excess,-9,5
Belgium,Grandparents,45-64,10,2020,Baseline,88,4
Belgium,Grandparents,45-64,10,2020,Excess,19,5
Belgium,Grandparents,45-64,11,2020,Baseline,96,3
Belgium,Grandparents,45-64,11,2020,Excess,101,5
Belgium,Grandparents,45-64,12,2020,Baseline,100,3
Belgium,Grandparents,45-64,12,2020,Excess,19,5
Belgium,Grandparents,45-64,1,2021,Baseline,117,4
Belgium,Grandparents,45-64,1,2021,Excess,-20,5
Belgium,Grandparents,45-64,2,2021,Baseline,118,4
Belgium,Grandparents,45-64,2,2021,Excess,-28,5
Belgium,Grandparents,45-64,3,2021,Baseline,104,4
Belgium,Grandparents,45-64,3,2021,Excess,-30,5
Belgium,Grandparents,45-64,4,2021,Baseline,80,3
Belgium,Grandparents,45-64,4,2021,Excess,-7,5
Belgium,Grandparents,45-64,5,2021,Baseline,82,3
Belgium,Grandparents,45-64,5,2021,Excess,-10,4
Belgium,Grandparents,45-64,6,2021,Baseline,75,3
Belgium,Grandparents,45-64,6,2021,Excess,-8,4
Belgium,Parents,0-14,3,2020,Baseline,20,2
Belgium,Parents,0-14,3,2020,Excess,-3,2
Belgium,Parents,0-14,4,2020,Baseline,20,2
Belgium,Parents,0-14,4,2020,Excess,1,3
Belgium,Parents,0-14,5,2020,Baseline,15,2
Belgium,Parents,0-14,5,2020,Excess,3,2
Belgium,Parents,0-14,6,2020,Baseline,16,2
Belgium,Parents,0-14,6,2020,Excess,-1,2
Belgium,Parents,0-14,7,2020,Baseline,17,2
Belgium,Parents,0-14,7,2020,Excess,2,3
Belgium,Parents,0-14,8,2020,Baseline,18,2
Belgium,Parents,0-14,8,2020,Excess,3,3
Belgium,Parents,0-14,9,2020,Baseline,14,1
Belgium,Parents,0-14,9,2020,Excess,2,2
Belgium,Parents,0-14,10,2020,Baseline,18,2
Belgium,Parents,0-14,10,2020,Excess,0,3
Belgium,Parents,0-14,11,2020,Baseline,18,2
Belgium,Parents,0-14,11,2020,Excess,8,3
Belgium,Parents,0-14,12,2020,Baseline,20,2
Belgium,Parents,0-14,12,2020,Excess,1,3
Belgium,Parents,0-14,1,2021,Baseline,17,2
Belgium,Parents,0-14,1,2021,Excess,3,3
Belgium,Parents,0-14,2,2021,Baseline,20,2
Belgium,Parents,0-14,2,2021,Excess,-1,3
Belgium,Parents,0-14,3,2021,Baseline,19,2
Belgium,Parents,0-14,3,2021,Excess,-1,3
Belgium,Parents,0-14,4,2021,Baseline,23,2
Belgium,Parents,0-14,4,2021,Excess,-4,3
Belgium,Parents,0-14,5,2021,Baseline,17,2
Belgium,Parents,0-14,5,2021,Excess,2,2
Belgium,Parents,0-14,6,2021,Baseline,20,2
Belgium,Parents,0-14,6,2021,Excess,-4,2
Belgium,Parents,15-29,3,2020,Baseline,58,3
Belgium,Parents,15-29,3,2020,Excess,9,4
Belgium,Parents,15-29,4,2020,Baseline,57,3
Belgium,Parents,15-29,4,2020,Excess,12,4
Belgium,Parents,15-29,5,2020,Baseline,57,3
Belgium,Parents,15-29,5,2020,Excess,2,4
Belgium,Parents,15-29,6,2020,Baseline,56,3
Belgium,Parents,15-29,6,2020,Excess,-4,4
Belgium,Parents,15-29,7,2020,Baseline,54,3
Belgium,Parents,15-29,7,2020,Excess,-5,4
Belgium,Parents,15-29,8,2020,Baseline,53,3
Belgium,Parents,15-29,8,2020,Excess,8,4
Belgium,Parents,15-29,9,2020,Baseline,50,3
Belgium,Parents,15-29,9,2020,Excess,3,4
Belgium,Parents,15-29,10,2020,Baseline,58,3
Belgium,Parents,15-29,10,2020,Excess,1,5
Belgium,Parents,15-29,11,2020,Baseline,53,3
Belgium,Parents,15-29,11,2020,Excess,19,4
Belgium,Parents,15-29,12,2020,Baseline,69,3
Belgium,Parents,15-29,12,2020,Excess,-6,5
Belgium,Parents,15-29,1,2021,Baseline,68,3
Belgium,Parents,15-29,1,2021,Excess,-9,5
Belgium,Parents,15-29,2,2021,Baseline,66,3
Belgium,Parents,15-29,2,2021,Excess,-11,5
Belgium,Parents,15-29,3,2021,Baseline,64,3
Belgium,Parents,15-29,3,2021,Excess,-9,5
Belgium,Parents,15-29,4,2021,Baseline,65,3
Belgium,Parents,15-29,4,2021,Excess,4,4
Belgium,Parents,15-29,5,2021,Baseline,56,3
Belgium,Parents,15-29,5,2021,Excess,6,4
Belgium,Parents,15-29,6,2021,Baseline,61,3
Belgium,Parents,15-29,6,2021,Excess,-4,4
Belgium,Parents,30-44,3,2020,Baseline,151,4
Belgium,Parents,30-44,3,2020,Excess,16,7
Belgium,Parents,30-44,4,2020,Baseline,141,4
Belgium,Parents,30-44,4,2020,Excess,64,7
Belgium,Parents,30-44,5,2020,Baseline,130,4
Belgium,Parents,30-44,5,2020,Excess,12,6
Belgium,Parents,30-44,6,2020,Baseline,141,4
Belgium,Parents,30-44,6,2020,Excess,-8,6
Belgium,Parents,30-44,7,2020,Baseline,146,5
Belgium,Parents,30-44,7,2020,Excess,-28,7
Belgium,Parents,30-44,8,2020,Baseline,147,4
Belgium,Parents,30-44,8,2020,Excess,9,7
Belgium,Parents,30-44,9,2020,Baseline,143,5
Belgium,Parents,30-44,9,2020,Excess,-3,6
Belgium,Parents,30-44,10,2020,Baseline,148,5
Belgium,Parents,30-44,10,2020,Excess,13,7
Belgium,Parents,30-44,11,2020,Baseline,155,5
Belgium,Parents,30-44,11,2020,Excess,48,7
Belgium,Parents,30-44,12,2020,Baseline,162,4
Belgium,Parents,30-44,12,2020,Excess,17,6
Belgium,Parents,30-44,1,2021,Baseline,170,5
Belgium,Parents,30-44,1,2021,Excess,-4,7
Belgium,Parents,30-44,2,2021,Baseline,164,5
Belgium,Parents,30-44,2,2021,Excess,-15,7
Belgium,Parents,30-44,3,2021,Baseline,169,5
Belgium,Parents,30-44,3,2021,Excess,-9,7
Belgium,Parents,30-44,4,2021,Baseline,160,5
Belgium,Parents,30-44,4,2021,Excess,15,7
Belgium,Parents,30-44,5,2021,Baseline,151,5
Belgium,Parents,30-44,5,2021,Excess,9,7
Belgium,Parents,30-44,6,2021,Baseline,143,5
Belgium,Parents,30-44,6,2021,Excess,-13,7
Belgium,Parents,45-64,3,2020,Baseline,413,7
Belgium,Parents,45-64,3,2020,Excess,49,10
Belgium,Parents,45-64,4,2020,Baseline,370,6
Belgium,Parents,45-64,4,2020,Excess,329,12
Belgium,Parents,45-64,5,2020,Baseline,349,6
Belgium,Parents,45-64,5,2020,Excess,19,8
Belgium,Parents,45-64,6,2020,Baseline,328,7
Belgium,Parents,45-64,6,2020,Excess,-21,9
Belgium,Parents,45-64,7,2020,Baseline,339,6
Belgium,Parents,45-64,7,2020,Excess,-49,8
Belgium,Parents,45-64,8,2020,Baseline,340,5
Belgium,Parents,45-64,8,2020,Excess,33,9
Belgium,Parents,45-64,9,2020,Baseline,334,6
Belgium,Parents,45-64,9,2020,Excess,-22,8
Belgium,Parents,45-64,10,2020,Baseline,339,6
Belgium,Parents,45-64,10,2020,Excess,103,9
Belgium,Parents,45-64,11,2020,Baseline,374,6
Belgium,Parents,45-64,11,2020,Excess,265,10
Belgium,Parents,45-64,12,2020,Baseline,407,6
Belgium,Parents,45-64,12,2020,Excess,62,9
Belgium,Parents,45-64,1,2021,Baseline,440,7
Belgium,Parents,45-64,1,2021,Excess,-24,10
Belgium,Parents,45-64,2,2021,Baseline,456,7
Belgium,Parents,45-64,2,2021,Excess,-69,10
Belgium,Parents,45-64,3,2021,Baseline,435,8
Belgium,Parents,45-64,3,2021,Excess,-77,8
Belgium,Parents,45-64,4,2021,Baseline,373,6
Belgium,Parents,45-64,4,2021,Excess,-2,9
Belgium,Parents,45-64,5,2021,Baseline,364,6
Belgium,Parents,45-64,5,2021,Excess,-28,8
Belgium,Parents,45-64,6,2021,Baseline,341,6
Belgium,Parents,45-64,6,2021,Excess,-29,8
Belgium,Parents,65+,3,2020,Baseline,148,4
Belgium,Parents,65+,3,2020,Excess,24,6
Belgium,Parents,65+,4,2020,Baseline,124,3
Belgium,Parents,65+,4,2020,Excess,189,7
Belgium,Parents,65+,5,2020,Baseline,118,3
Belgium,Parents,65+,5,2020,Excess,10,4
Belgium,Parents,65+,6,2020,Baseline,103,3
Belgium,Parents,65+,6,2020,Excess,1,5
Belgium,Parents,65+,7,2020,Baseline,109,3
Belgium,Parents,65+,7,2020,Excess,-15,4
Belgium,Parents,65+,8,2020,Baseline,108,3
Belgium,Parents,65+,8,2020,Excess,13,5
Belgium,Parents,65+,9,2020,Baseline,109,3
Belgium,Parents,65+,9,2020,Excess,-9,4
Belgium,Parents,65+,10,2020,Baseline,116,3
Belgium,Parents,65+,10,2020,Excess,23,5
Belgium,Parents,65+,11,2020,Baseline,124,3
Belgium,Parents,65+,11,2020,Excess,125,6
Belgium,Parents,65+,12,2020,Baseline,130,3
Belgium,Parents,65+,12,2020,Excess,25,5
Belgium,Parents,65+,1,2021,Baseline,154,3
Belgium,Parents,65+,1,2021,Excess,-27,5
Belgium,Parents,65+,2,2021,Baseline,151,3
Belgium,Parents,65+,2,2021,Excess,-35,4
Belgium,Parents,65+,3,2021,Baseline,132,4
Belgium,Parents,65+,3,2021,Excess,-33,4
Belgium,Parents,65+,4,2021,Baseline,107,3
Belgium,Parents,65+,4,2021,Excess,-13,4
Belgium,Parents,65+,5,2021,Baseline,106,3
Belgium,Parents,65+,5,2021,Excess,-16,4
Belgium,Parents,65+,6,2021,Baseline,95,3
Belgium,Parents,65+,6,2021,Excess,-8,4
Belgium,Siblings,0-14,3,2020,Baseline,6,1
Belgium,Siblings,0-14,3,2020,Excess,-2,1
Belgium,Siblings,0-14,4,2020,Baseline,4,1
Belgium,Siblings,0-14,4,2020,Excess,-1,1
Belgium,Siblings,0-14,5,2020,Baseline,3,1
Belgium,Siblings,0-14,5,2020,Excess,0,1
Belgium,Siblings,0-14,6,2020,Baseline,3,1
Belgium,Siblings,0-14,6,2020,Excess,-1,1
Belgium,Siblings,0-14,7,2020,Baseline,4,1
Belgium,Siblings,0-14,7,2020,Excess,-2,1
Belgium,Siblings,0-14,8,2020,Baseline,3,1
Belgium,Siblings,0-14,8,2020,Excess,0,1
Belgium,Siblings,0-14,9,2020,Baseline,4,1
Belgium,Siblings,0-14,9,2020,Excess,-2,1
Belgium,Siblings,0-14,10,2020,Baseline,3,1
Belgium,Siblings,0-14,10,2020,Excess,-1,1
Belgium,Siblings,0-14,11,2020,Baseline,1,0
Belgium,Siblings,0-14,11,2020,Excess,3,1
Belgium,Siblings,0-14,12,2020,Baseline,2,1
Belgium,Siblings,0-14,12,2020,Excess,0,1
Belgium,Siblings,0-14,1,2021,Baseline,3,1
Belgium,Siblings,0-14,1,2021,Excess,-0,1
Belgium,Siblings,0-14,2,2021,Baseline,2,1
Belgium,Siblings,0-14,2,2021,Excess,0,1
Belgium,Siblings,0-14,3,2021,Baseline,2,1
Belgium,Siblings,0-14,3,2021,Excess,0,1
Belgium,Siblings,0-14,4,2021,Baseline,2,0
Belgium,Siblings,0-14,4,2021,Excess,-1,1
Belgium,Siblings,0-14,5,2021,Baseline,4,1
Belgium,Siblings,0-14,5,2021,Excess,-2,1
Belgium,Siblings,0-14,6,2021,Baseline,4,1
Belgium,Siblings,0-14,6,2021,Excess,-3,1
Belgium,Siblings,15-29,3,2020,Baseline,8,1
Belgium,Siblings,15-29,3,2020,Excess,-2,2
Belgium,Siblings,15-29,4,2020,Baseline,7,1
Belgium,Siblings,15-29,4,2020,Excess,-1,1
Belgium,Siblings,15-29,5,2020,Baseline,7,1
Belgium,Siblings,15-29,5,2020,Excess,-0,2
Belgium,Siblings,15-29,6,2020,Baseline,6,1
Belgium,Siblings,15-29,6,2020,Excess,-0,1
Belgium,Siblings,15-29,7,2020,Baseline,7,1
Belgium,Siblings,15-29,7,2020,Excess,-1,1
Belgium,Siblings,15-29,8,2020,Baseline,8,1
Belgium,Siblings,15-29,8,2020,Excess,-2,2
Belgium,Siblings,15-29,9,2020,Baseline,6,1
Belgium,Siblings,15-29,9,2020,Excess,-0,1
Belgium,Siblings,15-29,10,2020,Baseline,6,1
Belgium,Siblings,15-29,10,2020,Excess,2,2
Belgium,Siblings,15-29,11,2020,Baseline,6,1
Belgium,Siblings,15-29,11,2020,Excess,2,2
Belgium,Siblings,15-29,12,2020,Baseline,7,1
Belgium,Siblings,15-29,12,2020,Excess,-1,1
Belgium,Siblings,15-29,1,2021,Baseline,7,1
Belgium,Siblings,15-29,1,2021,Excess,0,2
Belgium,Siblings,15-29,2,2021,Baseline,5,1
Belgium,Siblings,15-29,2,2021,Excess,2,1
Belgium,Siblings,15-29,3,2021,Baseline,9,1
Belgium,Siblings,15-29,3,2021,Excess,-0,2
Belgium,Siblings,15-29,4,2021,Baseline,8,1
Belgium,Siblings,15-29,4,2021,Excess,0,2
Belgium,Siblings,15-29,5,2021,Baseline,7,1
Belgium,Siblings,15-29,5,2021,Excess,-1,2
Belgium,Siblings,15-29,6,2021,Baseline,10,1
Belgium,Siblings,15-29,6,2021,Excess,-5,2
Belgium,Siblings,30-44,3,2020,Baseline,19,2
Belgium,Siblings,30-44,3,2020,Excess,2,3
Belgium,Siblings,30-44,4,2020,Baseline,16,1
Belgium,Siblings,30-44,4,2020,Excess,3,2
Belgium,Siblings,30-44,5,2020,Baseline,17,2
Belgium,Siblings,30-44,5,2020,Excess,2,2
Belgium,Siblings,30-44,6,2020,Baseline,17,2
Belgium,Siblings,30-44,6,2020,Excess,0,2
Belgium,Siblings,30-44,7,2020,Baseline,19,2
Belgium,Siblings,30-44,7,2020,Excess,-5,2
Belgium,Siblings,30-44,8,2020,Baseline,17,2
Belgium,Siblings,30-44,8,2020,Excess,4,3
Belgium,Siblings,30-44,9,2020,Baseline,19,2
Belgium,Siblings,30-44,9,2020,Excess,-2,2
Belgium,Siblings,30-44,10,2020,Baseline,17,2
Belgium,Siblings,30-44,10,2020,Excess,3,2
Belgium,Siblings,30-44,11,2020,Baseline,20,2
Belgium,Siblings,30-44,11,2020,Excess,3,3
Belgium,Siblings,30-44,12,2020,Baseline,19,2
Belgium,Siblings,30-44,12,2020,Excess,-1,2
Belgium,Siblings,30-44,1,2021,Baseline,21,2
Belgium,Siblings,30-44,1,2021,Excess,-4,2
Belgium,Siblings,30-44,2,2021,Baseline,19,2
Belgium,Siblings,30-44,2,2021,Excess,0,2
Belgium,Siblings,30-44,3,2021,Baseline,23,2
Belgium,Siblings,30-44,3,2021,Excess,-3,3
Belgium,Siblings,30-44,4,2021,Baseline,22,2
Belgium,Siblings,30-44,4,2021,Excess,-2,2
Belgium,Siblings,30-44,5,2021,Baseline,19,2
Belgium,Siblings,30-44,5,2021,Excess,4,2
Belgium,Siblings,30-44,6,2021,Baseline,19,2
Belgium,Siblings,30-44,6,2021,Excess,1,2
Belgium,Siblings,45-64,3,2020,Baseline,102,3
Belgium,Siblings,45-64,3,2020,Excess,8,5
Belgium,Siblings,45-64,4,2020,Baseline,94,3
Belgium,Siblings,45-64,4,2020,Excess,30,4
Belgium,Siblings,45-64,5,2020,Baseline,89,3
Belgium,Siblings,45-64,5,2020,Excess,3,4
Belgium,Siblings,45-64,6,2020,Baseline,94,3
Belgium,Siblings,45-64,6,2020,Excess,-3,4
Belgium,Siblings,45-64,7,2020,Baseline,98,3
Belgium,Siblings,45-64,7,2020,Excess,-16,4
Belgium,Siblings,45-64,8,2020,Baseline,94,3
Belgium,Siblings,45-64,8,2020,Excess,4,4
Belgium,Siblings,45-64,9,2020,Baseline,89,3
Belgium,Siblings,45-64,9,2020,Excess,1,4
Belgium,Siblings,45-64,10,2020,Baseline,93,3
Belgium,Siblings,45-64,10,2020,Excess,13,5
Belgium,Siblings,45-64,11,2020,Baseline,96,3
Belgium,Siblings,45-64,11,2020,Excess,34,5
Belgium,Siblings,45-64,12,2020,Baseline,108,3
Belgium,Siblings,45-64,12,2020,Excess,5,4
Belgium,Siblings,45-64,1,2021,Baseline,109,3
Belgium,Siblings,45-64,1,2021,Excess,-1,4
Belgium,Siblings,45-64,2,2021,Baseline,112,3
Belgium,Siblings,45-64,2,2021,Excess,-18,5
Belgium,Siblings,45-64,3,2021,Baseline,112,3
Belgium,Siblings,45-64,3,2021,Excess,-8,5
Belgium,Siblings,45-64,4,2021,Baseline,103,3
Belgium,Siblings,45-64,4,2021,Excess,10,5
Belgium,Siblings,45-64,5,2021,Baseline,103,3
Belgium,Siblings,45-64,5,2021,Excess,7,5
Belgium,Siblings,45-64,6,2021,Baseline,101,3
Belgium,Siblings,45-64,6,2021,Excess,-5,4
Belgium,Siblings,65+,3,2020,Baseline,396,6
Belgium,Siblings,65+,3,2020,Excess,36,7
Belgium,Siblings,65+,4,2020,Baseline,352,6
Belgium,Siblings,65+,4,2020,Excess,274,10
Belgium,Siblings,65+,5,2020,Baseline,321,5
Belgium,Siblings,65+,5,2020,Excess,18,8
Belgium,Siblings,65+,6,2020,Baseline,315,6
Belgium,Siblings,65+,6,2020,Excess,-14,8
Belgium,Siblings,65+,7,2020,Baseline,334,5
Belgium,Siblings,65+,7,2020,Excess,-53,8
Belgium,Siblings,65+,8,2020,Baseline,323,6
Belgium,Siblings,65+,8,2020,Excess,34,9
Belgium,Siblings,65+,9,2020,Baseline,325,5
Belgium,Siblings,65+,9,2020,Excess,-10,7
Belgium,Siblings,65+,10,2020,Baseline,325,6
Belgium,Siblings,65+,10,2020,Excess,82,9
Belgium,Siblings,65+,11,2020,Baseline,365,6
Belgium,Siblings,65+,11,2020,Excess,216,10
Belgium,Siblings,65+,12,2020,Baseline,392,7
Belgium,Siblings,65+,12,2020,Excess,63,10
Belgium,Siblings,65+,1,2021,Baseline,427,7
Belgium,Siblings,65+,1,2021,Excess,-24,9
Belgium,Siblings,65+,2,2021,Baseline,434,6
Belgium,Siblings,65+,2,2021,Excess,-75,9
Belgium,Siblings,65+,3,2021,Baseline,412,7
Belgium,Siblings,65+,3,2021,Excess,-59,10
Belgium,Siblings,65+,4,2021,Baseline,361,6
Belgium,Siblings,65+,4,2021,Excess,2,8
Belgium,Siblings,65+,5,2021,Baseline,359,7
Belgium,Siblings,65+,5,2021,Excess,-19,9
Belgium,Siblings,65+,6,2021,Baseline,329,6
Belgium,Siblings,65+,6,2021,Excess,-20,8
Belgium,Children,15-29,3,2020,Baseline,1,0
Belgium,Children,15-29,3,2020,Excess,-0,0
Belgium,Children,15-29,4,2020,Baseline,1,0
Belgium,Children,15-29,4,2020,Excess,0,0
Belgium,Children,15-29,5,2020,Baseline,0,0
