country,kintype,age,sex,month,year,measure,estimate,se
Finland,Children,45-64,Male,6,2020,Baseline,8,1
Finland,Children,45-64,Male,6,2020,Excess,-1,1
Finland,Children,45-64,Male,7,2020,Baseline,6,1
Finland,Children,45-64,Male,7,2020,Excess,-1,1
Finland,Children,45-64,Male,8,2020,Baseline,8,1
Finland,Children,45-64,Male,8,2020,Excess,0,1
Finland,Children,45-64,Male,9,2020,Baseline,6,1
Finland,Children,45-64,Male,9,2020,Excess,-0,1
Finland,Children,45-64,Male,10,2020,Baseline,7,1
Finland,Children,45-64,Male,10,2020,Excess,-3,1
Finland,Children,45-64,Male,11,2020,Baseline,7,1
Finland,Children,45-64,Male,11,2020,Excess,-1,1
Finland,Children,45-64,Male,12,2020,Baseline,8,1
Finland,Children,45-64,Male,12,2020,Excess,-1,1
Finland,Children,45-64,Male,1,2021,Baseline,6,1
Finland,Children,45-64,Male,1,2021,Excess,1,1
Finland,Children,45-64,Male,2,2021,Baseline,7,1
Finland,Children,45-64,Male,2,2021,Excess,-0,1
Finland,Children,45-64,Male,3,2021,Baseline,6,1
Finland,Children,45-64,Male,3,2021,Excess,-0,1
Finland,Children,45-64,Male,4,2021,Baseline,7,1
Finland,Children,45-64,Male,4,2021,Excess,-2,1
Finland,Children,45-64,Male,5,2021,Baseline,6,1
Finland,Children,45-64,Male,5,2021,Excess,1,1
Finland,Children,45-64,Male,6,2021,Baseline,8,1
Finland,Children,45-64,Male,6,2021,Excess,-2,1
Finland,Children,65+,Female,3,2020,Baseline,48,2
Finland,Children,65+,Female,3,2020,Excess,-4,3
Finland,Children,65+,Female,4,2020,Baseline,44,2
Finland,Children,65+,Female,4,2020,Excess,2,3
Finland,Children,65+,Female,5,2020,Baseline,46,2
Finland,Children,65+,Female,5,2020,Excess,1,3
Finland,Children,65+,Female,6,2020,Baseline,45,2
Finland,Children,65+,Female,6,2020,Excess,-1,3
Finland,Children,65+,Female,7,2020,Baseline,47,2
Finland,Children,65+,Female,7,2020,Excess,0,3
Finland,Children,65+,Female,8,2020,Baseline,44,2
Finland,Children,65+,Female,8,2020,Excess,5,3
Finland,Children,65+,Female,9,2020,Baseline,46,2
Finland,Children,65+,Female,9,2020,Excess,1,3
Finland,Children,65+,Female,10,2020,Baseline,50,2
Finland,Children,65+,Female,10,2020,Excess,-3,3
Finland,Children,65+,Female,11,2020,Baseline,45,2
Finland,Children,65+,Female,11,2020,Excess,0,3
Finland,Children,65+,Female,12,2020,Baseline,51,2
Finland,Children,65+,Female,12,2020,Excess,1,3
Finland,Children,65+,Female,1,2021,Baseline,49,2
Finland,Children,65+,Female,1,2021,Excess,-3,3
Finland,Children,65+,Female,2,2021,Baseline,52,2
Finland,Children,65+,Female,2,2021,Excess,-4,3
Finland,Children,65+,Female,3,2021,Baseline,48,2
Finland,Children,65+,Female,3,2021,Excess,2,3
Finland,Children,65+,Female,4,2021,Baseline,46,2
Finland,Children,65+,Female,4,2021,Excess,-1,3
Finland,Children,65+,Female,5,2021,Baseline,46,2
Finland,Children,65+,Female,5,2021,Excess,6,3
Finland,Children,65+,Female,6,2021,Baseline,48,2
Finland,Children,65+,Female,6,2021,Excess,-4,3
Finland,Children,65+,Male,3,2020,Baseline,33,2
Finland,Children,65+,Male,3,2020,Excess,-3,3
Finland,Children,65+,Male,4,2020,Baseline,31,2
Finland,Children,65+,Male,4,2020,Excess,3,3
Finland,Children,65+,Male,5,2020,Baseline,34,2
Finland,Children,65+,Male,5,2020,Excess,-3,3
Finland,Children,65+,Male,6,2020,Baseline,31,2
Finland,Children,65+,Male,6,2020,Excess,-0,3
Finland,Children,65+,Male,7,2020,Baseline,32,2
Finland,Children,65+,Male,7,2020,Excess,-0,3
Finland,Children,65+,Male,8,2020,Baseline,32,2
Finland,Children,65+,Male,8,2020,Excess,0,3
Finland,Children,65+,Male,9,2020,Baseline,33,2
Finland,Children,65+,Male,9,2020,Excess,2,3
Finland,Children,65+,Male,10,2020,Baseline,36,2
Finland,Children,65+,Male,10,2020,Excess,-1,3
Finland,Children,65+,Male,11,2020,Baseline,33,2
Finland,Children,65+,Male,11,2020,Excess,-1,3
Finland,Children,65+,Male,12,2020,Baseline,37,2
Finland,Children,65+,Male,12,2020,Excess,-2,3
Finland,Children,65+,Male,1,2021,Baseline,34,2
Finland,Children,65+,Male,1,2021,Excess,4,3
Finland,Children,65+,Male,2,2021,Baseline,37,2
Finland,Children,65+,Male,2,2021,Excess,1,3
Finland,Children,65+,Male,3,2021,Baseline,34,2
Finland,Children,65+,Male,3,2021,Excess,-2,3
Finland,Children,65+,Male,4,2021,Baseline,34,2
Finland,Children,65+,Male,4,2021,Excess,-0,3
Finland,Children,65+,Male,5,2021,Baseline,32,2
Finland,Children,65+,Male,5,2021,Excess,2,3
Finland,Children,65+,Male,6,2021,Baseline,35,2
Finland,Children,65+,Male,6,2021,Excess,-2,3
France,Grandparents,0-14,Female,3,2020,Baseline,363,12
France,Grandparents,0-14,Female,3,2020,Excess,14,16
France,Grandparents,0-14,Female,4,2020,Baseline,318,12
France,Grandparents,0-14,Female,4,2020,Excess,98,17
France,Grandparents,0-14,Female,5,2020,Baseline,303,12
France,Grandparents,0-14,Female,5,2020,Excess,-5,17
France,Grandparents,0-14,Female,6,2020,Baseline,335,11
France,Grandparents,0-14,Female,6,2020,Excess,-26,17
France,Grandparents,0-14,Female,7,2020,Baseline,337,13
France,Grandparents,0-14,Female,7,2020,Excess,-55,16
France,Grandparents,0-14,Female,8,2020,Baseline,299,11
France,Grandparents,0-14,Female,8,2020,Excess,-22,17
France,Grandparents,0-14,Female,9,2020,Baseline,322,12
France,Grandparents,0-14,Female,9,2020,Excess,-10,19
France,Grandparents,0-14,Female,10,2020,Baseline,332,13
France,Grandparents,0-14,Female,10,2020,Excess,45,19
France,Grandparents,0-14,Female,11,2020,Baseline,324,12
France,Grandparents,0-14,Female,11,2020,Excess,85,18
France,Grandparents,0-14,Female,12,2020,Baseline,369,14
France,Grandparents,0-14,Female,12,2020,Excess,61,21
France,Grandparents,0-14,Female,1,2021,Baseline,386,14
France,Grandparents,0-14,Female,1,2021,Excess,9,18
France,Grandparents,0-14,Female,2,2021,Baseline,386,14
France,Grandparents,0-14,Female,2,2021,Excess,-12,18
France,Grandparents,0-14,Female,3,2021,Baseline,345,13
France,Grandparents,0-14,Female,3,2021,Excess,2,19
France,Grandparents,0-14,Female,4,2021,Baseline,351,13
France,Grandparents,0-14,Female,4,2021,Excess,28,20
France,Grandparents,0-14,Female,5,2021,Baseline,343,13
France,Grandparents,0-14,Female,5,2021,Excess,8,20
France,Grandparents,0-14,Female,6,2021,Baseline,328,12
France,Grandparents,0-14,Female,6,2021,Excess,-15,19
France,Grandparents,0-14,Male,3,2020,Baseline,346,12
France,Grandparents,0-14,Male,3,2020,Excess,33,18
France,Grandparents,0-14,Male,4,2020,Baseline,322,12
France,Grandparents,0-14,Male,4,2020,Excess,82,18
France,Grandparents,0-14,Male,5,2020,Baseline,304,12
France,Grandparents,0-14,Male,5,2020,Excess,-1,17
France,Grandparents,0-14,Male,6,2020,Baseline,319,11
France,Grandparents,0-14,Male,6,2020,Excess,-3,17
France,Grandparents,0-14,Male,7,2020,Baseline,341,11
France,Grandparents,0-14,Male,7,2020,Excess,-46,16
France,Grandparents,0-14,Male,8,2020,Baseline,320,14
France,Grandparents,0-14,Male,8,2020,Excess,-23,18
France,Grandparents,0-14,Male,9,2020,Baseline,319,13
France,Grandparents,0-14,Male,9,2020,Excess,14,17
France,Grandparents,0-14,Male,10,2020,Baseline,313,12
France,Grandparents,0-14,Male,10,2020,Excess,58,18
France,Grandparents,0-14,Male,11,2020,Baseline,330,12
France,Grandparents,0-14,Male,11,2020,Excess,82,17
France,Grandparents,0-14,Male,12,2020,Baseline,361,13
France,Grandparents,0-14,Male,12,2020,Excess,55,18
France,Grandparents,0-14,Male,1,2021,Baseline,390,14
France,Grandparents,0-14,Male,1,2021,Excess,1,18
France,Grandparents,0-14,Male,2,2021,Baseline,391,14
France,Grandparents,0-14,Male,2,2021,Excess,-10,18
France,Grandparents,0-14,Male,3,2021,Baseline,347,13
France,Grandparents,0-14,Male,3,2021,Excess,18,17
France,Grandparents,0-14,Male,4,2021,Baseline,344,12
France,Grandparents,0-14,Male,4,2021,Excess,36,19
France,Grandparents,0-14,Male,5,2021,Baseline,325,11
France,Grandparents,0-14,Male,5,2021,Excess,17,16
France,Grandparents,0-14,Male,6,2021,Baseline,331,13
France,Grandparents,0-14,Male,6,2021,Excess,-32,19
France,Grandparents,15-29,Female,3,2020,Baseline,683,18
France,Grandparents,15-29,Female,3,2020,Excess,123,26
France,Grandparents,15-29,Female,4,2020,Baseline,623,17
France,Grandparents,15-29,Female,4,2020,Excess,234,26
France,Grandparents,15-29,Female,5,2020,Baseline,619,16
France,Grandparents,15-29,Female,5,2020,Excess,-24,23
France,Grandparents,15-29,Female,6,2020,Baseline,580,14
France,Grandparents,15-29,Female,6,2020,Excess,-13,22
France,Grandparents,15-29,Female,7,2020,Baseline,595,16
France,Grandparents,15-29,Female,7,2020,Excess,-44,22
France,Grandparents,15-29,Female,8,2020,Baseline,537,15
France,Grandparents,15-29,Female,8,2020,Excess,23,23
France,Grandparents,15-29,Female,9,2020,Baseline,606,15
France,Grandparents,15-29,Female,9,2020,Excess,9,24
France,Grandparents,15-29,Female,10,2020,Baseline,622,16
France,Grandparents,15-29,Female,10,2020,Excess,107,24
France,Grandparents,15-29,Female,11,2020,Baseline,668,17
France,Grandparents,15-29,Female,11,2020,Excess,201,24
France,Grandparents,15-29,Female,12,2020,Baseline,721,19
France,Grandparents,15-29,Female,12,2020,Excess,104,24
France,Grandparents,15-29,Female,1,2021,Baseline,811,19
France,Grandparents,15-29,Female,1,2021,Excess,58,28
France,Grandparents,15-29,Female,2,2021,Baseline,736,18
France,Grandparents,15-29,Female,2,2021,Excess,48,27
France,Grandparents,15-29,Female,3,2021,Baseline,687,14
France,Grandparents,15-29,Female,3,2021,Excess,20,23
France,Grandparents,15-29,Female,4,2021,Baseline,659,17
France,Grandparents,15-29,Female,4,2021,Excess,76,26
France,Grandparents,15-29,Female,5,2021,Baseline,617,19
France,Grandparents,15-29,Female,5,2021,Excess,-5,28
France,Grandparents,15-29,Female,6,2021,Baseline,624,17
France,Grandparents,15-29,Female,6,2021,Excess,-57,23
France,Grandparents,15-29,Male,3,2020,Baseline,672,19
France,Grandparents,15-29,Male,3,2020,Excess,113,26
France,Grandparents,15-29,Male,4,2020,Baseline,636,17
France,Grandparents,15-29,Male,4,2020,Excess,220,23
France,Grandparents,15-29,Male,5,2020,Baseline,607,17
France,Grandparents,15-29,Male,5,2020,Excess,-22,23
France,Grandparents,15-29,Male,6,2020,Baseline,574,15
France,Grandparents,15-29,Male,6,2020,Excess,-2,23
France,Grandparents,15-29,Male,7,2020,Baseline,568,15
France,Grandparents,15-29,Male,7,2020,Excess,-22,20
France,Grandparents,15-29,Male,8,2020,Baseline,556,17
France,Grandparents,15-29,Male,8,2020,Excess,-4,22
France,Grandparents,15-29,Male,9,2020,Baseline,579,16
France,Grandparents,15-29,Male,9,2020,Excess,20,24
